article_number,name,device_standard,device_type,price_euro,calibration_type,category,search_text
7151,Robin,K3111V,Isolations-/Durchgangpr.,48.21,ISO,Sonstige Messtechnik,Robin K3111V Isolations-/Durchgangpr.
7152,Robin,K3131,Isolations-/Durchgangpr.,48.21,ISO,Sonstige Messtechnik,Robin K3131 Isolations-/Durchgangpr.
7153,Robin,K4102,Erdungsmessgerät,48.21,ISO,Sonstige Messtechnik,Robin K4102 Erdungsmessgerät
7154,Robin,KMP4116,Digital-Schleifenprüfgerät,48.21,ISO,Elektrische Messtechnik,Robin KMP4116 Digital-Schleifenprüfgerät
7155,Robin,KMP4118,Digital-Schleifenprüfgerät,48.21,ISO,Elektrische Messtechnik,Robin KMP4118 Digital-Schleifenprüfgerät
7156,Robin,KMP4120,Digital-Kombiprüfer,48.21,ISO,Sonstige Messtechnik,Robin KMP4120 Digital-Kombiprüfer
7157,Robin,KMP5404,FI-Prüfgerät,48.21,ISO,Elektrische Messtechnik,Robin KMP5404 FI-Prüfgerät
7158,Robin,KMP5406,FI-Prüfgerät,48.21,ISO,Elektrische Messtechnik,Robin KMP5406 FI-Prüfgerät
7159,Robin,OM1000,Taschenmultimeter,29.97,ISO,Elektrische Messtechnik,Robin OM1000 Taschenmultimeter
7160,Robin,OM600,Universalmultimeter,29.97,ISO,Elektrische Messtechnik,Robin OM600 Universalmultimeter
7161,Robin,OM610,Universalmultimeter,29.97,ISO,Elektrische Messtechnik,Robin OM610 Universalmultimeter
7162,Robin,OM620,Universalmultimeter,29.97,ISO,Elektrische Messtechnik,Robin OM620 Universalmultimeter
7163,Robin,OM92,Multimeter,29.97,ISO,Elektrische Messtechnik,Robin OM92 Multimeter
7165,Salartron,7050,Digitalmultimeter,233.25,ISO,Elektrische Messtechnik,Salartron 7050 Digitalmultimeter
7166,Sansei,DMM 2500,Digitalmultimeter,102.95,ISO,Elektrische Messtechnik,Sansei DMM 2500 Digitalmultimeter
7167,Schleich,HV-PG,Hochspannungs-PG,99.04,ISO,Elektrische Messtechnik,Schleich HV-PG Hochspannungs-PG
7168,Schlumberger,1240,Digitalmultimeter,126.39,ISO,Elektrische Messtechnik,Schlumberger 1240 Digitalmultimeter
7169,Schlumberger,5072,Oszilloskop,162.87,ISO,Elektrische Messtechnik,Schlumberger 5072 Oszilloskop
7170,Schlumberger,5224,Oszilloskop,162.87,ISO,Elektrische Messtechnik,Schlumberger 5224 Oszilloskop
7171,Schlumberger,6000,Digitalmultimeter,106.86,ISO,Elektrische Messtechnik,Schlumberger 6000 Digitalmultimeter
7172,Schlumberger,7040,Digitalmultimeter,166.78,ISO,Elektrische Messtechnik,Schlumberger 7040 Digitalmultimeter
7173,Schlumberger,7050,Digitalmultimeter,233.25,ISO,Elektrische Messtechnik,Schlumberger 7050 Digitalmultimeter
7174,Schlumberger,7055,Digitalmultimeter,233.25,ISO,Elektrische Messtechnik,Schlumberger 7055 Digitalmultimeter
7175,Schlumberger,7141,Digitalmultimeter,149.84,ISO,Elektrische Messtechnik,Schlumberger 7141 Digitalmultimeter
7176,Schmidt,"100-0,1",Widerstandsdekade,78.18,ISO,Elektrische Messtechnik,"Schmidt 100-0,1 Widerstandsdekade"
7177,Schmidt,1M-1K,Widerstandsdekade,78.18,ISO,Elektrische Messtechnik,Schmidt 1M-1K Widerstandsdekade
7178,Schuster,WTM5O1,Widerstandsmessbrücke,139.42,ISO,Elektrische Messtechnik,Schuster WTM5O1 Widerstandsmessbrücke
7180,Schwille,SDM350,Digitalmultimeter,71.66,ISO,Elektrische Messtechnik,Schwille SDM350 Digitalmultimeter
7181,SE-LAPS,SM113,Oszilloskop,147.25,ISO,Elektrische Messtechnik,SE-LAPS SM113 Oszilloskop
7182,Sefelec,RCP2-J2,Milli-Ohmmeter,143.33,ISO,Elektrische Messtechnik,Sefelec RCP2-J2 Milli-Ohmmeter
7183,Serute,E0174,Oszilloskop,119.88,ISO,Elektrische Messtechnik,Serute E0174 Oszilloskop
7184,Serute,E0213,Oszilloskop,132.92,ISO,Elektrische Messtechnik,Serute E0213 Oszilloskop
7185,Siemens,A 1001,Analogmultimeter,61.24,ISO,Elektrische Messtechnik,Siemens A 1001 Analogmultimeter
7186,Siemens,B 1000,Voltmeter,61.24,ISO,Elektrische Messtechnik,Siemens B 1000 Voltmeter
7187,Siemens,B 1002,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Siemens B 1002 Digitalmultimeter
7188,Siemens,B 1012,Digitalmultimeter,78.18,ISO,Elektrische Messtechnik,Siemens B 1012 Digitalmultimeter
7189,Siemens,B 1021,Digitalmultimeter,78.18,ISO,Elektrische Messtechnik,Siemens B 1021 Digitalmultimeter
7190,Siemens,B 1022,Digitalmultimeter,78.18,ISO,Elektrische Messtechnik,Siemens B 1022 Digitalmultimeter
7191,Siemens,B 1023,Digitalmultimeter,78.18,ISO,Elektrische Messtechnik,Siemens B 1023 Digitalmultimeter
7192,Siemens,B 1024,Digitalmultimeter,78.18,ISO,Elektrische Messtechnik,Siemens B 1024 Digitalmultimeter
7193,Siemens,B 1025,Digitalmultimeter,78.18,ISO,Elektrische Messtechnik,Siemens B 1025 Digitalmultimeter
7194,Siemens,B 1026,Digitalmultimeter,106.86,ISO,Elektrische Messtechnik,Siemens B 1026 Digitalmultimeter
7195,Siemens,B 1027,Digitalmultimeter,106.86,ISO,Elektrische Messtechnik,Siemens B 1027 Digitalmultimeter
7196,Siemens,B 1028,Digitalmultimeter,106.86,ISO,Elektrische Messtechnik,Siemens B 1028 Digitalmultimeter
7197,Siemens,B 1034,Digitalmultimeter,106.86,ISO,Elektrische Messtechnik,Siemens B 1034 Digitalmultimeter
7198,Siemens,B 1042,Digital Tischmultimeter,92.51,ISO,Elektrische Messtechnik,Siemens B 1042 Digital Tischmultimeter
7199,Siemens,B 1046,Digitalmultimeter,162.87,ISO,Elektrische Messtechnik,Siemens B 1046 Digitalmultimeter
7200,Siemens,B 1101,XY-Schreiber,333.59,ISO,Sonstige Messtechnik,Siemens B 1101 XY-Schreiber
7201,Siemens,B 2032,Counter,183.73,ISO,Sonstige Messtechnik,Siemens B 2032 Counter
7202,Siemens,B 2041,Counter,93.82,ISO,Sonstige Messtechnik,Siemens B 2041 Counter
7203,Siemens,B 4001,Thermometer,79.48,ISO,Temperaturmesstechnik,Siemens B 4001 Thermometer
7204,Siemens,B 4102,VDE-Prüfgerät,126.39,ISO,Elektrische Messtechnik,Siemens B 4102 VDE-Prüfgerät
7205,Siemens,B 4103,Isolationsmessgerät,79.48,ISO,Sonstige Messtechnik,Siemens B 4103 Isolationsmessgerät
7206,Siemens,B 4112,Prüfgerät,119.88,ISO,Elektrische Messtechnik,Siemens B 4112 Prüfgerät
7207,Siemens,B 4114,FI - Prüfgerät,93.82,ISO,Elektrische Messtechnik,Siemens B 4114 FI - Prüfgerät
7208,Siemens,Calibrator 03,Calibrator,119.88,ISO,Sonstige Messtechnik,Siemens Calibrator 03 Calibrator
7209,Siemens,D 1004,Oszilloskop,166.78,ISO,Elektrische Messtechnik,Siemens D 1004 Oszilloskop
7210,Siemens,D 1010,Oszilloskop,129.00,ISO,Elektrische Messtechnik,Siemens D 1010 Oszilloskop
7211,Siemens,D 1011,Oszilloskop,129.00,ISO,Elektrische Messtechnik,Siemens D 1011 Oszilloskop
7212,Siemens,D 1015,Oszilloskop,129.00,ISO,Elektrische Messtechnik,Siemens D 1015 Oszilloskop
7213,Siemens,D 1032,Oszilloskop,183.73,ISO,Elektrische Messtechnik,Siemens D 1032 Oszilloskop
7214,Siemens,D 1034,Oszilloskop,239.76,ISO,Elektrische Messtechnik,Siemens D 1034 Oszilloskop
7215,Siemens,D 1042,Oszilloskop,183.73,ISO,Elektrische Messtechnik,Siemens D 1042 Oszilloskop
7216,Siemens,D 3210,Digitalmultimeter,126.39,ISO,Elektrische Messtechnik,Siemens D 3210 Digitalmultimeter
7217,Siemens,L58S4-98W1,DC-Ampere-Voltmeter,78.18,ISO,Elektrische Messtechnik,Siemens L58S4-98W1 DC-Ampere-Voltmeter
7218,Siemens,M05835-A2,Isolationsmesser,106.86,ISO,Sonstige Messtechnik,Siemens M05835-A2 Isolationsmesser
7219,Siemens,M09005,Digitalmultimeter,123.79,ISO,Elektrische Messtechnik,Siemens M09005 Digitalmultimeter
7220,Siemens,M273A1,Milli-Ohmmeter,143.33,ISO,Elektrische Messtechnik,Siemens M273A1 Milli-Ohmmeter
7221,Siemens,Multizet,Multimeter,61.24,ISO,Elektrische Messtechnik,Siemens Multizet Multimeter
7222,Siemens,Multizet A1001,Analogmultimeter,61.24,ISO,Elektrische Messtechnik,Siemens Multizet A1001 Analogmultimeter
7223,Siemens,Multizet AVeff,Analogmultimeter,61.24,ISO,Elektrische Messtechnik,Siemens Multizet AVeff Analogmultimeter
7224,Siemens,Multizet S,Analogmultimeter,61.24,ISO,Elektrische Messtechnik,Siemens Multizet S Analogmultimeter
7225,Siemens,Multizet uA,Analogmultimeter,61.24,ISO,Elektrische Messtechnik,Siemens Multizet uA Analogmultimeter
7226,Siemens,PG 0701 S,Sicherheitsprüfer 7 KA 1510-8AA,113.37,ISO,Sonstige Messtechnik,Siemens PG 0701 S Sicherheitsprüfer 7 KA 1510-8AA
7227,Siemens,R90.0996.02.01 .0,Schutzleiterprüfgerät,126.39,ISO,Elektrische Messtechnik,Siemens R90.0996.02.01 .0 Schutzleiterprüfgerät
7228,Sipson,467,Digitalmultimeter,78.18,ISO,Elektrische Messtechnik,Sipson 467 Digitalmultimeter
7229,Soar,3100,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Soar 3100 Digitalmultimeter
7230,Soar,3430,Digital Handmultimeter,61.24,ISO,Elektrische Messtechnik,Soar 3430 Digital Handmultimeter
7231,Soar,3450,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Soar 3450 Digitalmultimeter
7232,Soar,3510,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Soar 3510 Digitalmultimeter
7233,Soar,4010,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Soar 4010 Digitalmultimeter
7234,Soar,4020,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Soar 4020 Digitalmultimeter
7235,Soar,4050,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Soar 4050 Digitalmultimeter
7236,Soar,5025,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Soar 5025 Digitalmultimeter
7237,Soar,5030,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Soar 5030 Digitalmultimeter
7238,Soar,5430,Digitalmultimeter,84.69,ISO,Elektrische Messtechnik,Soar 5430 Digitalmultimeter
7239,Soar,611,Wechselstromzange,61.24,ISO,Elektrische Messtechnik,Soar 611 Wechselstromzange
7240,Soar,643,Zangenanleger/Multimeter,84.69,ISO,Elektrische Messtechnik,Soar 643 Zangenanleger/Multimeter
7241,Soar,ME523,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Soar ME523 Digitalmultimeter
7242,Soar,ME530,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Soar ME530 Digitalmultimeter
7243,Soar,ME540,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Soar ME540 Digitalmultimeter
7244,Solartron,7045,Digitalmultimeter,169.40,ISO,Elektrische Messtechnik,Solartron 7045 Digitalmultimeter
7245,Solartron,7050 Plus,Digitalmultimeter,233.25,ISO,Elektrische Messtechnik,Solartron 7050 Plus Digitalmultimeter
7247,Solartron,A1360CH,Universalzähler,117.28,ISO,Sonstige Messtechnik,Solartron A1360CH Universalzähler
7248,Sony,305,Ozzi mit DMM,158.98,ISO,Elektrische Messtechnik,Sony 305 Ozzi mit DMM
7249,Sperry,Snap 8,Strommesszange,61.24,ISO,Elektrische Messtechnik,Sperry Snap 8 Strommesszange
7250,SPS,PI5000,Schutzleiter-Isolationsprfg.,126.39,ISO,Sonstige Messtechnik,SPS PI5000 Schutzleiter-Isolationsprfg.
7251,SPS,PI5001,Schutzleiter-Isolationsprfg.,126.39,ISO,Sonstige Messtechnik,SPS PI5001 Schutzleiter-Isolationsprfg.
7252,Statron,3201,Stromversorgung,84.69,ISO,Elektrische Messtechnik,Statron 3201 Stromversorgung
7253,Statron,3203,Stromversorgung,84.69,ISO,Elektrische Messtechnik,Statron 3203 Stromversorgung
7254,Statron,3205,Stromversorgung,84.69,ISO,Elektrische Messtechnik,Statron 3205 Stromversorgung
7255,Statron,3207,Stromversorgung,84.69,ISO,Elektrische Messtechnik,Statron 3207 Stromversorgung
7256,Statron,3216,Stromversorgung,84.69,ISO,Elektrische Messtechnik,Statron 3216 Stromversorgung
7257,Statron,3217,Stromversorgung,84.69,ISO,Elektrische Messtechnik,Statron 3217 Stromversorgung
7258,Statron,3221,Stromversorgung,84.69,ISO,Elektrische Messtechnik,Statron 3221 Stromversorgung
7259,Statron,3222,Stromversorgung,84.69,ISO,Elektrische Messtechnik,Statron 3222 Stromversorgung
7260,Statron,3224,Stromversorgung,84.69,ISO,Elektrische Messtechnik,Statron 3224 Stromversorgung
7261,Statron,3225,Stromversorgung,84.69,ISO,Elektrische Messtechnik,Statron 3225 Stromversorgung
7262,Statron,4210,Stromversorgung,84.69,ISO,Elektrische Messtechnik,Statron 4210 Stromversorgung
7263,Statron,4211,Stromversorgung,84.69,ISO,Elektrische Messtechnik,Statron 4211 Stromversorgung
7264,Statron,4213,Stromversorgung,84.69,ISO,Elektrische Messtechnik,Statron 4213 Stromversorgung
7265,Statron,4214,Stromversorgung,84.69,ISO,Elektrische Messtechnik,Statron 4214 Stromversorgung
7266,Statron,"TG 15/0,5",Stromversorgung,87.30,ISO,Elektrische Messtechnik,"Statron TG 15/0,5 Stromversorgung"
7267,Statron,TG15/6a,Stromversorgung,87.30,ISO,Elektrische Messtechnik,Statron TG15/6a Stromversorgung
7268,Statron,TG20/1,Stromversorgung,87.30,ISO,Elektrische Messtechnik,Statron TG20/1 Stromversorgung
7269,Statron,TG20/6,Stromversorgung,87.30,ISO,Elektrische Messtechnik,Statron TG20/6 Stromversorgung
7270,Statron,TG30/1,Stromversorgung,87.30,ISO,Elektrische Messtechnik,Statron TG30/1 Stromversorgung
7271,SU,1-70,Oszilloskop,117.28,ISO,Elektrische Messtechnik,SU 1-70 Oszilloskop
7272,SU,S 1-74,Oszilloskop,117.28,ISO,Elektrische Messtechnik,SU S 1-74 Oszilloskop
7273,SU,S 8-13,Oszilloskop,117.28,ISO,Elektrische Messtechnik,SU S 8-13 Oszilloskop
7274,SU,S1-122/1,Oszilloskop,117.28,ISO,Elektrische Messtechnik,SU S1-122/1 Oszilloskop
7275,SU,S1-7,Oszilloskop,117.28,ISO,Elektrische Messtechnik,SU S1-7 Oszilloskop
7276,Systron Donner,6042,Zähler,123.79,ISO,Sonstige Messtechnik,Systron Donner 6042 Zähler
7277,Systron Donner,6042A,Zähler,123.79,ISO,Sonstige Messtechnik,Systron Donner 6042A Zähler
7278,Systron Donner,6052,Zähler,123.79,ISO,Sonstige Messtechnik,Systron Donner 6052 Zähler
7279,Systron Donner,6153,Zähler,132.92,ISO,Sonstige Messtechnik,Systron Donner 6153 Zähler
7280,Systron Donner,7003,Digitalmultimeter,84.69,ISO,Elektrische Messtechnik,Systron Donner 7003 Digitalmultimeter
7281,Systron Donner,7004,Digitalmultimeter,147.25,ISO,Elektrische Messtechnik,Systron Donner 7004 Digitalmultimeter
7282,Systron Donner,DL40-2A,Netzgerät,69.06,ISO,Elektrische Messtechnik,Systron Donner DL40-2A Netzgerät
7283,Systron Donner,LNG16-10A,Netzgerät,69.06,ISO,Elektrische Messtechnik,Systron Donner LNG16-10A Netzgerät
7284,Systron Donner,LNG32-5,Netzgerät,84.69,ISO,Elektrische Messtechnik,Systron Donner LNG32-5 Netzgerät
7285,Systron Donner,LNG32-5A,Netzgerät,69.06,ISO,Elektrische Messtechnik,Systron Donner LNG32-5A Netzgerät
7286,Systron Donner,LNG32EG,Stromversorgung,84.69,ISO,Elektrische Messtechnik,Systron Donner LNG32EG Stromversorgung
7287,Systron Donner,M7C40-50A,Netzgerät,69.06,ISO,Elektrische Messtechnik,Systron Donner M7C40-50A Netzgerät
7288,Systron Donner,6042B,Zähler,123.79,ISO,Sonstige Messtechnik,Systron Donner 6042B Zähler
7289,Systron Donnor,6242B,Frequenzzähler,123.79,ISO,Elektrische Messtechnik,Systron Donnor 6242B Frequenzzähler
7290,Systron Donnor,7344A,Digitalmultimeter,119.88,ISO,Elektrische Messtechnik,Systron Donnor 7344A Digitalmultimeter
7291,Tastoterm,D 1200,Thermometer,79.48,ISO,Temperaturmesstechnik,Tastoterm D 1200 Thermometer
7292,Testotherm,9400,Thermometer,79.48,ISO,Temperaturmesstechnik,Testotherm 9400 Thermometer
7293,Tektronix,11302A,Oszilloskop,220.22,ISO,Elektrische Messtechnik,Tektronix 11302A Oszilloskop
7294,Tektronix,11402,Digitaloszilloskop,220.22,ISO,Elektrische Messtechnik,Tektronix 11402 Digitaloszilloskop
7295,Tektronix,11402A,Digitaloszilloskop,220.22,ISO,Elektrische Messtechnik,Tektronix 11402A Digitaloszilloskop
7296,Tektronix,11A16,Two-Channal-Amplifier,213.70,ISO,Sonstige Messtechnik,Tektronix 11A16 Two-Channal-Amplifier
7297,Tektronix,11A32,Two-Channal-Amplifier,126.39,ISO,Sonstige Messtechnik,Tektronix 11A32 Two-Channal-Amplifier
7298,Tektronix,11A33,Differential Comperator,132.92,ISO,Sonstige Messtechnik,Tektronix 11A33 Differential Comperator
7299,Tektronix,11A34,Four-Channel-Amplifier,203.29,ISO,Sonstige Messtechnik,Tektronix 11A34 Four-Channel-Amplifier
7300,Tektronix,11A52,Two-Channel-Amplifier,143.33,ISO,Sonstige Messtechnik,Tektronix 11A52 Two-Channel-Amplifier
7301,Tektronix,11A71,Single-Channel-Amplier,267.13,ISO,Sonstige Messtechnik,Tektronix 11A71 Single-Channel-Amplier
7302,Tektronix,11A72,Two-Channel-Amplifier,156.37,ISO,Sonstige Messtechnik,Tektronix 11A72 Two-Channel-Amplifier
7303,Tektronix,1A1,Diff.-Verstärker-Einschub,117.28,ISO,Sonstige Messtechnik,Tektronix 1A1 Diff.-Verstärker-Einschub
7304,Tektronix,1A2,Diff.-Verstärker-Einschub,117.28,ISO,Sonstige Messtechnik,Tektronix 1A2 Diff.-Verstärker-Einschub
7305,Tektronix,1S1,Sampling-Einschub,160.28,ISO,Sonstige Messtechnik,Tektronix 1S1 Sampling-Einschub
7306,Tektronix,212,Oszilloskop,118.57,ISO,Elektrische Messtechnik,Tektronix 212 Oszilloskop
7307,Tektronix,213,Oszilloskop,131.61,ISO,Elektrische Messtechnik,Tektronix 213 Oszilloskop
7308,Tektronix,214,Oszilloskop,149.84,ISO,Elektrische Messtechnik,Tektronix 214 Oszilloskop
7309,Tektronix,221,Oszilloskop,160.28,ISO,Elektrische Messtechnik,Tektronix 221 Oszilloskop
7310,Tektronix,2210,Oszilloskop,145.95,ISO,Elektrische Messtechnik,Tektronix 2210 Oszilloskop
7311,Tektronix,2211,Oszilloskop,119.88,ISO,Elektrische Messtechnik,Tektronix 2211 Oszilloskop
7312,Tektronix,2212,Oszilloskop,131.61,ISO,Elektrische Messtechnik,Tektronix 2212 Oszilloskop
7313,Tektronix,2213,Oszilloskop,138.13,ISO,Elektrische Messtechnik,Tektronix 2213 Oszilloskop
7314,Tektronix,2213A,Oszilloskop,123.79,ISO,Elektrische Messtechnik,Tektronix 2213A Oszilloskop
7315,Tektronix,2215A,Oszilloskop,126.39,ISO,Elektrische Messtechnik,Tektronix 2215A Oszilloskop
7316,Tektronix,2216,Oszilloskop,213.70,ISO,Elektrische Messtechnik,Tektronix 2216 Oszilloskop
7317,Tektronix,222,Oszilloskop,160.28,ISO,Elektrische Messtechnik,Tektronix 222 Oszilloskop
7318,Tektronix,2220,Oszilloskop,138.13,ISO,Elektrische Messtechnik,Tektronix 2220 Oszilloskop
7319,Tektronix,2221,Oszilloskop,138.13,ISO,Elektrische Messtechnik,Tektronix 2221 Oszilloskop
7320,Tektronix,2221A,Oszilloskop,138.13,ISO,Elektrische Messtechnik,Tektronix 2221A Oszilloskop
7321,Tektronix,2224,Oszilloskop,158.98,ISO,Elektrische Messtechnik,Tektronix 2224 Oszilloskop
7322,Tektronix,2225,Oszilloskop,149.84,ISO,Elektrische Messtechnik,Tektronix 2225 Oszilloskop
7323,Tektronix,2230,Oszilloskop,177.22,ISO,Elektrische Messtechnik,Tektronix 2230 Oszilloskop
7324,Tektronix,2232,Oszilloskop,177.22,ISO,Elektrische Messtechnik,Tektronix 2232 Oszilloskop
7325,Tektronix,2235,Oszilloskop,177.22,ISO,Elektrische Messtechnik,Tektronix 2235 Oszilloskop
7326,Tektronix,2235A,Oszilloskop,177.22,ISO,Elektrische Messtechnik,Tektronix 2235A Oszilloskop
7327,Tektronix,2235L,Oszilloskop,177.22,ISO,Elektrische Messtechnik,Tektronix 2235L Oszilloskop
7328,Tektronix,2236,Oszilloskop,177.22,ISO,Elektrische Messtechnik,Tektronix 2236 Oszilloskop
7329,Tektronix,2236A,Oszilloskop,177.22,ISO,Elektrische Messtechnik,Tektronix 2236A Oszilloskop
7330,Tektronix,224,Oszilloskop,160.28,ISO,Elektrische Messtechnik,Tektronix 224 Oszilloskop
7331,Tektronix,2245A,Oszilloskop,213.70,ISO,Elektrische Messtechnik,Tektronix 2245A Oszilloskop
7332,Tektronix,2246,Oszilloskop,213.70,ISO,Elektrische Messtechnik,Tektronix 2246 Oszilloskop
7333,Tektronix,2246A,Oszilloskop,213.70,ISO,Elektrische Messtechnik,Tektronix 2246A Oszilloskop
7334,Tektronix,2247A,Oszilloskop,213.70,ISO,Elektrische Messtechnik,Tektronix 2247A Oszilloskop
7335,Tektronix,2252,Oszilloskop,165.49,ISO,Elektrische Messtechnik,Tektronix 2252 Oszilloskop
7336,Tektronix,2335,Oszilloskop,158.98,ISO,Elektrische Messtechnik,Tektronix 2335 Oszilloskop
7337,Tektronix,2336,Oszilloskop,166.78,ISO,Elektrische Messtechnik,Tektronix 2336 Oszilloskop
7338,Tektronix,2337,Oszilloskop mit DMM,213.70,ISO,Elektrische Messtechnik,Tektronix 2337 Oszilloskop mit DMM
7339,Tektronix,2430A,Oszilloskop,213.70,ISO,Elektrische Messtechnik,Tektronix 2430A Oszilloskop
7340,Tektronix,2430M,Oszilloskop,213.70,ISO,Elektrische Messtechnik,Tektronix 2430M Oszilloskop
7341,Tektronix,2431L,Oszilloskop,213.70,ISO,Elektrische Messtechnik,Tektronix 2431L Oszilloskop
7342,Tektronix,2432A,Oszilloskop,222.81,ISO,Elektrische Messtechnik,Tektronix 2432A Oszilloskop
7343,Tektronix,2432M,Oszilloskop,213.70,ISO,Elektrische Messtechnik,Tektronix 2432M Oszilloskop
7344,Tektronix,2439,Oszilloskop,233.25,ISO,Elektrische Messtechnik,Tektronix 2439 Oszilloskop
7345,Tektronix,2440M,Oszilloskop,233.25,ISO,Elektrische Messtechnik,Tektronix 2440M Oszilloskop
7346,Tektronix,2445,Oszilloskop,213.70,ISO,Elektrische Messtechnik,Tektronix 2445 Oszilloskop
7347,Tektronix,2445A,"Oszilloskop, 4x150MHz",213.70,ISO,Elektrische Messtechnik,"Tektronix 2445A Oszilloskop, 4x150MHz"
7348,Tektronix,2445B,"Oszilloskop, 4x150MHz",213.70,ISO,Elektrische Messtechnik,"Tektronix 2445B Oszilloskop, 4x150MHz"
7349,Tektronix,2465,Oszilloskop,233.25,ISO,Elektrische Messtechnik,Tektronix 2465 Oszilloskop
7350,Tektronix,314,Oszilloskop,186.33,ISO,Elektrische Messtechnik,Tektronix 314 Oszilloskop
7351,Tektronix,323,Oszilloskop,169.40,ISO,Elektrische Messtechnik,Tektronix 323 Oszilloskop
7352,Tektronix,335,Oszilloskop,169.40,ISO,Elektrische Messtechnik,Tektronix 335 Oszilloskop
7353,Tektronix,336,Oszilloskop,186.33,ISO,Elektrische Messtechnik,Tektronix 336 Oszilloskop
7354,Tektronix,422,Oszilloskop,108.15,ISO,Elektrische Messtechnik,Tektronix 422 Oszilloskop
7355,Tektronix,453,Oszilloskop,190.24,ISO,Elektrische Messtechnik,Tektronix 453 Oszilloskop
7356,Tektronix,455,Oszilloskop,166.78,ISO,Elektrische Messtechnik,Tektronix 455 Oszilloskop
7357,Tektronix,464,Oszilloskop,190.24,ISO,Elektrische Messtechnik,Tektronix 464 Oszilloskop
7358,Tektronix,465,Oszilloskop,190.24,ISO,Elektrische Messtechnik,Tektronix 465 Oszilloskop
7359,Tektronix,465B,Oszilloskop,190.24,ISO,Elektrische Messtechnik,Tektronix 465B Oszilloskop
7360,Tektronix,465 DM 44,Oszilloskop mit DVM,213.70,ISO,Elektrische Messtechnik,Tektronix 465 DM 44 Oszilloskop mit DVM
7361,Tektronix,466,Speicheroszilloskop,190.24,ISO,Elektrische Messtechnik,Tektronix 466 Speicheroszilloskop
7362,Tektronix,466/DM44,Oszilloskop mit DVM,213.70,ISO,Elektrische Messtechnik,Tektronix 466/DM44 Oszilloskop mit DVM
7363,Tektronix,468,Oszilloskop,190.24,ISO,Elektrische Messtechnik,Tektronix 468 Oszilloskop
7364,Tektronix,475,Oszilloskop,190.24,ISO,Elektrische Messtechnik,Tektronix 475 Oszilloskop
